Number,Latency (µs)
616,144032
617,144037
618,144039
619,144040
620,144041
621,144043
622,144043
623,144044
624,144044
625,144047
626,144664
627,144669
628,144673
629,144676
630,144680
631,144685
632,144690
633,144692
634,144696
635,144700
636,144705
637,144707
638,144713
639,144718
640,144722
641,144724
642,144729
643,144732
644,144738
645,144742
646,144745
647,144748
648,144753
649,144757
650,144768
651,144772
652,144772
653,146904
654,146908
655,146912
656,146916
657,146917
658,146918
659,149541
660,150071
661,150077
662,150088
663,150115
664,151059
665,151065
666,151070
667,151076
668,151082
669,151089
670,151092
671,155454
672,155470
673,155472
674,155476
675,155480
676,155519
677,157831
678,157896
679,162892
680,162897
681,162906
682,162976
683,163220
684,163229
685,163244
686,164093
687,164102
688,164147
689,164154
690,164163
691,164169
692,164177
693,164191
694,164392
695,164403
696,164408
697,164491
698,164496
699,164511
700,164525
701,164527
702,164537
703,164594
704,164595
705,164608
706,164610
707,164619
708,164642
709,168219
710,171555
711,171603
712,171610
713,171615
714,171628
715,171635
716,171647
717,171680
718,171684
719,171703
720,171716
721,171720
722,171733
723,171737
724,171743
725,174750
726,174761
727,176554
728,176914
729,176926
730,176933
731,176937
732,176945
733,176952
734,177268
735,177378
736,177536
737,177544
738,177557
739,177558
740,177566
741,177571
742,177626
743,177637
744,177648
745,177655
746,177666
747,177676
748,177685
749,177690
750,177741
751,177748
752,177803
753,177810
754,177825
755,177832
756,177835
757,179649
758,179668
759,179674
760,179704
761,179707
762,179715
763,179720
764,179721
765,179723
766,179724
767,179736
768,179740
769,179743
770,179754
771,179759
772,180445
773,180453
774,183310
775,183500
776,183774
777,183779
778,184363
779,184368
780,184375
781,184381
782,184388
783,184393
784,184401
785,184409
786,184463
787,184471
788,184483
789,184490
790,184501
791,184508
792,184519
793,187001
794,187035
795,187042
796,187052
797,187060
798,188126
799,188138
800,188144
801,188158
802,188165
803,188178
804,189521
805,189901
806,190521
807,190525
808,190540
809,190544
810,190562
811,190566
812,190570
813,190573
814,190574
815,190580
816,190581
817,190582
818,190588
819,190663
820,190666
821,190669
822,190672
823,190678
824,190678
825,190682
826,190686
827,190687
828,190687
829,190688
830,190699
831,190701
832,190703
833,190709
834,190712
835,190719
836,190722
837,190723
838,190743
839,190747
840,190773
841,190777
842,190781
843,190788
844,190795
845,190808
846,190809
847,190811
848,190814
849,190815
850,190817
851,190819
852,190824
853,190829
854,190832
855,190834
856,190838
857,190845
858,190845
859,190845
860,190846
861,190849
862,190849
863,190853
864,190857
865,190873
866,190882
867,190887
868,190897
869,190901
870,190905
871,190911
872,190946
873,190950
874,190968
875,190974
876,190986
877,190989
878,190998
879,191005
880,194630
881,194786
882,194786
883,194786
884,194790
885,194819
886,194831
887,194837
888,194845
889,194851
890,194856
891,194863
892,194873
893,194879
894,194887
895,194896
896,194896
897,194898
898,194901
899,194901
900,194901
901,194902
902,194902
903,194902
904,194903
905,194904
906,194906
907,194906
908,194906
909,194907
910,194908
911,195152
912,195161
913,195170
914,196029
915,196040
916,196045
917,196083
918,196088
919,196094
920,196099
921,196105
922,196122
923,196127
924,196132
925,196138
926,196733
927,196746
928,196752
929,196756
930,196761
931,196767
932,196837
933,197592
934,198406
935,198414
936,198422
937,198434
938,198444
939,198449
940,198459
941,198466
942,198471
943,198484
944,198514
945,198522
946,198526
947,198537
948,198539
949,198555
950,198566
951,198574
952,198578
953,198591
954,198595
955,198603
956,198605
957,198613
958,198617
959,198620
960,198626
961,198628
962,198631
963,198634
964,198649
965,198657
966,200645
967,200650
968,200656
969,200664
970,200674
971,200687
972,200793
973,201152
974,201162
975,201173
976,201181
977,201185
978,201189
979,201200
980,201211
981,201246
982,201253
983,201262
984,201266
985,201274
986,201281
987,201301
988,201308
989,203491
990,203690
991,203700
992,203734
993,203749
994,203976
995,203983
996,205001
997,205061
998,205067
999,205072
1000,205138
1001,206607
1002,206744
1003,206777
1004,206798
1005,206816
1006,206828
1007,206846
1008,206898
1009,207023
1010,207145
1011,207516
1012,207533
1013,207537
1014,207551
1015,207560
1016,207565
1017,207570
1018,207584
1019,207597
1020,207608
1021,208210
1022,208220
1023,208225
1024,208227
1025,208236
1026,208240
1027,208264
1028,208280
1029,208285
1030,208311
1031,208315
1032,208323
1033,208330
1034,208334
1035,208339
1036,208375
1037,208381
1038,208393
1039,208426
1040,208431
1041,208453
1042,208458
1043,208504
1044,208514
1045,208519
1046,208525
1047,208542
1048,208547
1049,208552
1050,208567
1051,208577
1052,208830
1053,208833
1054,208850
1055,208876
1056,208882
1057,208887
1058,208888
1059,208890
1060,208894
1061,208898
1062,208904
1063,208905
1064,208914
1065,208915
1066,208931
1067,208963
1068,208971
1069,208974
1070,208984
1071,208988
1072,208992
1073,208993
1074,209000
1075,209008
1076,209010
1077,209016
1078,209020
1079,209021
1080,209031
1081,209045
1082,209079
1083,209099
1084,209105
1085,209110
1086,209120
1087,209374
1088,209377
1089,209387
1090,209396
1091,209411
1092,209415
1093,209420
1094,209427
1095,209431
1096,209432
1097,209436
1098,209463
1099,209470
1100,209480
1101,209484
1102,209491
1103,209496
1104,209523
1105,209523
1106,209528
1107,209532
1108,209541
1109,209546
1110,209564
1111,209575
1112,209576
1113,209580
1114,209596
1115,209601
1116,209618
1117,209629
1118,210263
1119,210274
1120,210275
1121,210280
1122,210308
1123,210315
1124,210320
1125,210320
1126,210322
1127,210323
1128,210338
1129,210345
1130,210356
1131,211347
1132,211357
1133,211363
1134,211391
1135,211535
1136,211542
1137,214209
1138,214663
1139,215714
1140,215730
1141,216795
1142,216797
1143,220178
1144,220183
1145,220194
1146,220296
1147,220307
1148,220311
1149,220320
1150,220326
1151,220329
1152,220332
1153,220334
1154,220346
1155,220352
1156,220439
1157,220446
1158,220463
1159,220471
1160,220482
1161,220487
1162,220501
1163,220556
1164,220572
1165,220578
1166,220593
1167,220614
1168,224868
1169,226268
1170,226272
1171,226282
1172,226305
1173,226322
1174,226326
1175,226330
1176,226335
1177,226351
1178,226356
1179,226357
1180,226363
1181,226368
1182,228627
1183,228635
1184,228641
1185,228651
1186,228658
1187,228666
1188,228668
1189,228679
1190,228686
1191,228693
1192,228725
1193,228732
1194,228734
1195,228735
1196,228735
1197,228742
1198,228759
1199,228764
1200,228766
1201,228775
1202,228779
1203,228788
1204,228791
1205,228797
1206,228800
1207,228809
1208,228813
1209,228815
1210,228830
1211,228834
1212,231328
1213,231338
1214,231347
1215,231350
1216,231356
1217,231358
1218,231364
1219,231374
1220,231377
1221,231380
1222,231385
1223,231405
1224,231406
1225,231407
1226,231411
1227,231420
1228,231428
1229,231431
1230,232888
1231,232899
1232,232909
1233,232919
1234,232926
1235,232932
1236,232946
1237,232953
1238,232961
1239,232969
1240,232980
1241,232989
1242,232994
1243,233044
1244,233054
1245,233063
1246,233081
1247,233089
1248,233095
1249,233105
1250,233121
1251,233128
1252,233183
1253,233190
1254,233246
1255,233253
1256,233274
1257,233282
1258,233290
1259,233297
1260,233306
1261,233366
1262,233371
1263,233376
1264,233381
1265,233387
1266,233392
1267,233400
1268,234985
1269,234998
1270,235019
1271,235589
1272,235603
1273,235614
1274,235619
1275,235627
1276,235631
1277,235643
1278,235648
1279,235657
1280,235657
1281,235664
1282,235670
1283,235678
1284,235683
1285,235687
1286,236367
1287,236376
1288,236393
1289,236541
1290,236544
1291,236547
1292,236547
1293,236550
1294,236554
1295,236559
1296,236562
1297,236578
1298,236578
1299,236582
1300,236585
1301,236589
1302,236590
1303,236594
1304,236597
1305,236600
1306,236601
1307,236605
1308,236608
1309,236611
1310,236613
1311,236618
1312,236621
1313,236621
1314,236625
1315,236629
1316,236629
1317,236634
1318,236638
1319,236642
1320,236644
1321,236648
1322,236653
1323,236657
1324,236658
1325,236663
1326,236666
1327,236667
1328,236668
1329,236672
1330,236675
1331,236675
1332,236677
1333,236679
1334,236679
1335,236682
1336,236683
1337,236683
1338,236688
1339,236691
1340,236692
1341,236692
1342,237591
1343,237611
1344,237655
1345,237665
1346,237665
1347,237667
1348,237669
1349,237670
1350,237673
1351,237675
1352,237677
1353,237679
1354,237679
1355,237682
1356,237682
1357,237686
1358,237689
1359,237690
1360,239406
1361,239411
1362,239418
1363,239423
1364,239424
1365,239427
1366,239429
1367,239431
1368,239435
1369,239436
1370,239440
1371,240532
1372,240537
1373,240543
1374,240547
1375,240551
1376,240555
1377,240560
1378,240564
1379,240569
1380,240575
1381,240580
1382,240585
1383,240590
1384,240594
1385,240600
1386,242684
1387,244181
1388,244192
1389,244285
1390,244291
1391,244303
1392,245133
1393,245157
1394,245164
1395,245175
1396,245183
1397,245195
1398,245225
1399,245236
1400,245248
1401,245255
1402,245264
1403,245301
1404,245311
1405,245319
1406,245334
1407,251318
1408,252098
1409,252331
1410,252338
1411,252348
1412,252358
1413,252366
1414,252383
1415,252388
1416,252392
1417,252396
1418,252399
1419,252401
1420,252407
1421,252407
1422,252415
1423,252419
1424,252424
1425,252425
1426,252426
1427,252430
1428,252433
1429,252435
1430,252435
1431,252440
1432,252445
1433,252445
1434,252449
1435,252454
1436,252454
1437,252460
1438,254082
1439,254090
1440,254094
1441,254110
1442,254115
1443,254139
1444,254144
1445,254153
1446,254166
1447,254175
1448,254183
1449,254199
1450,254208
1451,254279
1452,254284
1453,254294
1454,254304
1455,254313
1456,254323
1457,254328
1458,254367
1459,254382
1460,254384
1461,254395
1462,254399
1463,254419
1464,254429
1465,254435
1466,254439
1467,254445
1468,254458
1469,254461
1470,254470
1471,254474
1472,254483
1473,255133
1474,255137
1475,255147
1476,255157
1477,255165
1478,255173
1479,255177
1480,255186
1481,255192
1482,255203
1483,255207
1484,255215
1485,255227
1486,255233
1487,255252
1488,257739
1489,257749
1490,257781
1491,257792
1492,259394
1493,263128
1494,263148
1495,263153
1496,263157
1497,263163
1498,263197
1499,263203
1500,263208
1501,263214
1502,263220
1503,263227
1504,263233
1505,263244
1506,264024
1507,264031
1508,264039
1509,264050
1510,264354
1511,264362
1512,264373
1513,265227
1514,265235
1515,265281
1516,265287
1517,265296
1518,265303
1519,265310
1520,265323
1521,265581
1522,265587
1523,265603
1524,266050
1525,266060
1526,266064
1527,266072
1528,266084
1529,266088
1530,266092
1531,266096
1532,266101
1533,266112
1534,267745
1535,268057
1536,268062
1537,268069
1538,268075
1539,268080
1540,268098
1541,268104
1542,268113
1543,268126
1544,268160
1545,268170
1546,268177
1547,268262
1548,268268
1549,268285
1550,268293
1551,268301
1552,268310
1553,268318
1554,268324
1555,268335
1556,268341
1557,268348
1558,268358
1559,268366
1560,268371
1561,268380
1562,268384
1563,268389
1564,268402
1565,268408
1566,268430
1567,268438
1568,268443
1569,268469
1570,268473
1571,268482
1572,268487
1573,268498
1574,268507
1575,268513
1576,268530
1577,268539
1578,268551
1579,268557
1580,268564
1581,268569
1582,268574
1583,268577
1584,268582
1585,268582
1586,268597
1587,268602
1588,268605
1589,268610
1590,268612
1591,268617
1592,268618
1593,268622
1594,268629
1595,268631
1596,268634
1597,268636
1598,268638
1599,268657
1600,268669
1601,268671
1602,268677
1603,268684
1604,268685
1605,268694
1606,268707
1607,268711
1608,268715
1609,268718
1610,268724
1611,268734
1612,268753
1613,268758
1614,274385
1615,274398
1616,274407
1617,274490
1618,274507
1619,274513
1620,274527
1621,274533
1622,274542
1623,274594
1624,275884
1625,275892
1626,280981
1627,280988
1628,280996
1629,281003
1630,281005
1631,281017
1632,281024
1633,281032
1634,281034
1635,281048
1636,281056
1637,281058
1638,281115
1639,281121
1640,281131
1641,281134
1642,281138
1643,281141
1644,281143
1645,281146
1646,281147
1647,281149
1648,281153
1649,281170
1650,281176
1651,281186
1652,281233
1653,281287
1654,281288
1655,283428
1656,283437
1657,283447
1658,283451
1659,283459
1660,283459
1661,283470
1662,283470
1663,283479
1664,283483
1665,283500
1666,283505
1667,283508
1668,283512
1669,283522
1670,284204
1671,284209
1672,284211
1673,285497
1674,285502
1675,285510
1676,285516
1677,285522
1678,285527
1679,285535
1680,285543
1681,285597
1682,285605
1683,285618
1684,285624
1685,285634
1686,285643
1687,285653
1688,296033
1689,296034
1690,296035
1691,296037
1692,296038
1693,296040
1694,296040
1695,296041
1696,296041
1697,296041
1698,296042
1699,296043
1700,296043
1701,296045
1702,296046
1703,296046
1704,296047
1705,296048
1706,296051
1707,296056
1708,296057
1709,296064
1710,296072
1711,296081
1712,296085
1713,296097
1714,296104
1715,296112
1716,296120
1717,296127
1718,297927
1719,297939
1720,297944
1721,297950
1722,297954
1723,297961
1724,298030
1725,313645
1726,333985
1727,334019
1728,334029
1729,334034
1730,334044
1731,334050
1732,334067
1733,334073
1734,334090
1735,334097
1736,342482
1737,342642
1738,342653
1739,342661
1740,342667
1741,342682
1742,346693
1743,346698
1744,346703
1745,346729
1746,346734
1747,346972
1748,347354
1749,347365
1750,347365
1751,347366
1752,347369
1753,347370
1754,347373
1755,347374
1756,347381
1757,347385
1758,347389
1759,347398
1760,347410
1761,347421
1762,347455
1763,347461
1764,347465
1765,347475
1766,347479
1767,347486
1768,347490
1769,347500
1770,347504
1771,347511
1772,347515
1773,347518
1774,347529
1775,347534
1776,347551
1777,347792
1778,347796
1779,347800
1780,347825
1781,347825
1782,347878
1783,347885
1784,347896
1785,347901
1786,347916
1787,347920
1788,347920
1789,347923
1790,347930
1791,347930
1792,347934
1793,347956
1794,347967
1795,347970
1796,347977
1797,347984
1798,347992
1799,348016
1800,348020
1801,348026
1802,349445
1803,349470
1804,349474
1805,349514
1806,362508
1807,362513
1808,362522
1809,362593
1810,362835
1811,362843
1812,363699
1813,363707
1814,363713
1815,363758
1816,363764
1817,363771
1818,363777
1819,363785
1820,363807
1821,374357
1822,374390
1823,383968
1824,383974
1825,383980
1826,383986
1827,383991
1828,383996
1829,384003
1830,384012
1831,384065
1832,384073
1833,384083
1834,384090
1835,384099
1836,384106
1837,384123
1838,394489
1839,394489
1840,394490
1841,394490
1842,394490
1843,394490
1844,394490
1845,394491
1846,394491
1847,394491
1848,394491
1849,394491
1850,394491
1851,394492
1852,394493
1853,394493
1854,394493
1855,394494
1856,394497
1857,394501
1858,394532
1859,394543
1860,394548
1861,394556
1862,394562
1863,394569
1864,394576
1865,394585
1866,394592
1867,394608
1868,396456
1869,396461
1870,396468
1871,396472
1872,396478
1873,396485
1874,396634
1875,403839
1876,405372
1877,406416
1878,406422
1879,409951
1880,409972
1881,409976
1882,409991
1883,409998
1884,410002
1885,410008
1886,410021
1887,410034
1888,410046
1889,414718
1890,416118
1891,416128
1892,416132
1893,416162
1894,416176
1895,416181
1896,416187
1897,416193
1898,416209
1899,416212
1900,416217
1901,416223
1902,416236
1903,417183
1904,417509
1905,417514
1906,417518
1907,417523
1908,417526
1909,417527
1910,417530
1911,417534
1912,417539
1913,417543
1914,417544
1915,417545
1916,417547
1917,417550
1918,417551
1919,417551
1920,417554
1921,417555
1922,417555
1923,417556
1924,417559
1925,417651
1926,417660
1927,417664
1928,417664
1929,417669
1930,417673
1931,417676
1932,417676
1933,417678
1934,417678
1935,417678
1936,417679
1937,417680
1938,417681
1939,417681
1940,417682
1941,417683
1942,417683
1943,417686
1944,417686
1945,417686
1946,417689
1947,417689
1948,417690
1949,417691
1950,417691
1951,417692
1952,417695
1953,417696
1954,417699
1955,417699
1956,417700
1957,417702
1958,417704
1959,417707
1960,417707
1961,417710
1962,417714
1963,417715
1964,417717
1965,417719
1966,417719
1967,417720
1968,417726
1969,417730
1970,417733
1971,417734
1972,417736
1973,417748
1974,417749
1975,417752
1976,417756
1977,417760
1978,417941
1979,418490
1980,418498
1981,418504
1982,418516
1983,418526
1984,418531
1985,418539
1986,418545
1987,418551
1988,428082
1989,428086
1990,428093
1991,428105
1992,428573
1993,431149
1994,431159
1995,431170
1996,431173
1997,431181
1998,431185
1999,431195
2000,431206
2001,431240
2002,431251
2003,431258
2004,431266
2005,431273
2006,431282
2007,431293
2008,431314
2009,431318
2010,431324
2011,431594
2012,431602
2013,431606
2014,431617
2015,431619
2016,431630
2017,431644
2018,431650
2019,431654
2020,431666
2021,431669
2022,431678
2023,431683
2024,431691
2025,431694
2026,431699
2027,431703
2028,431707
2029,431713
2030,432625
2031,442587
2032,442592
2033,442595
2034,442600
2035,442603
2036,442608
2037,442613
2038,442617
2039,442621
2040,442626
2041,442630
2042,442635
2043,442637
2044,442641
2045,442645
2046,442650
2047,442652
2048,442659
2049,442664
2050,442680
2051,442682
2052,442686
2053,442691
2054,442694
2055,442697
2056,442701
2057,442704
2058,442709
2059,442714
2060,442718
2061,442721
2062,442726
2063,442728
2064,442734
2065,442739
2066,442743
2067,442747
2068,442750
2069,442756
2070,442759
2071,442764
2072,442768
2073,442772
2074,442776
2075,442780
2076,442784
2077,442789
2078,442793
2079,442796
2080,442799
2081,442803
2082,442806
2083,442809
2084,442810
2085,442816
2086,442820
2087,442821
2088,442826
2089,442827
2090,442827
2091,454566
2092,454573
2093,454577
2094,454581
2095,454585
2096,454589
2097,454594
2098,454594
2099,454597
2100,490026
2101,492065
2102,493203
2103,493207
2104,493227
2105,493231
2106,493232
2107,493240
2108,493241
2109,493246
2110,493252
2111,493259
2112,493263
2113,493272
2114,493276
2115,493287
2116,493291
2117,493298
2118,493302
2119,493311
2120,493326
2121,493330
2122,493337
2123,493344
2124,493348
2125,493356
2126,493391
2127,493395
2128,493412
2129,493417
2130,493426
2131,493429
2132,493436
2133,493446
2134,493464
2135,493468
2136,493479
2137,503663
2138,503667
2139,503673
2140,503678
2141,503683
2142,503700
2143,503704
2144,503719
2145,503725
2146,503757
2147,503766
2148,503779
2149,503856
2150,503864
2151,503877
2152,503887
2153,503891
2154,503903
2155,503907
2156,503912
2157,503919
2158,503925
2159,503929
2160,503941
2161,503944
2162,503949
2163,503957
2164,503961
2165,503969
2166,503978
2167,503982
2168,504003
2169,504010
2170,504035
2171,504039
2172,504043
2173,504049
2174,504051
2175,519764
2176,521064
2177,529804
2178,529809
2179,529827
2180,529831
2181,529837
2182,529842
2183,529847
2184,531395
2185,531404
2186,531415
2187,535815
2188,535819
2189,535823
2190,535829
2191,535833
2192,535837
2193,535842
2194,535847
2195,535852
2196,535856
2197,535861
2198,535870
2199,536963
2200,536968
2201,536973
2202,536977
2203,536981
2204,536985
2205,536989
2206,536993
2207,536998
2208,537004
2209,537009
2210,537014
2211,537018
2212,537022
2213,537033
2214,539070
2215,541562
2216,541588
2217,541595
2218,541605
2219,541615
2220,541622
2221,541654
2222,541666
2223,541675
2224,541683
2225,541720
2226,541729
2227,541741
2228,541751
2229,541787
2230,548811
2231,548815
2232,548818
2233,548822
2234,548827
2235,548834
2236,548839
2237,548844
2238,548848
2239,548851
2240,548854
2241,548856
2242,548857
2243,549682
2244,549816
2245,549821
2246,549827
2247,549831
2248,549837
2249,549842
2250,549845
2251,549850
2252,553187
2253,553209
2254,553216
2255,553226
2256,553232
2257,554291
2258,554308
2259,554367
2260,554376
2261,554382
2262,554386
2263,561364
2264,561365
2265,561374
2266,561390
2267,564818
2268,566827
2269,566835
2270,566840
2271,566845
2272,566854
2273,566860
2274,566882
2275,567113
2276,568133
2277,571233
2278,571239
2279,571240
2280,571259
2281,572771
2282,572900
2283,572936
2284,572946
2285,572967
2286,572979
2287,572996
2288,573051
2289,573162
2290,573222
2291,574012
2292,574364
2293,574364
2294,574366
2295,574371
2296,574376
2297,574392
2298,574413
2299,574417
2300,574422
2301,574426
2302,574435
2303,574436
2304,574439
2305,574440
2306,574476
2307,574478
2308,574485
2309,574520
2310,574526
2311,574539
2312,574549
2313,574596
2314,574607
2315,574608
2316,574612
2317,574623
2318,574634
2319,574636
2320,574650
2321,574655
2322,577413
2323,577420
2324,577428
2325,577436
2326,580090
2327,580096
2328,580103
2329,580110
2330,580117
2331,580123
2332,580130
2333,580236
2334,580243
2335,580251
2336,580290
2337,580299
2338,580311
2339,580324
2340,581717
2341,581730
2342,581741
2343,586140
2344,586145
2345,586151
2346,586158
2347,586162
2348,586167
2349,586173
2350,586179
2351,586184
2352,586189
2353,586196
2354,587293
2355,587300
2356,587306
2357,587310
2358,587315
2359,587320
2360,587325
2361,587331
2362,587336
2363,587341
2364,587348
2365,587354
2366,587359
2367,587363
2368,587369
2369,587377
2370,587381
2371,587385
2372,587388
2373,587392
2374,587396
2375,587398
2376,587398
2377,587404
2378,587409
2379,587414
2380,587417
2381,587421
2382,587426
2383,587433
2384,591902
2385,591909
2386,591935
2387,591944
2388,591954
2389,591965
2390,591975
2391,592003
2392,598175
2393,598180
2394,598186
2395,598191
2396,598197
2397,598203
2398,598210
2399,598217
2400,607409
2401,610996
2402,611004
2403,611037
2404,611048
2405,611778
2406,616385
2407,616402
2408,616409
2409,616415
2410,616420
2411,617986
2412,617994
2413,618836
2414,626784
2415,626797
2416,626803
2417,626859
2418,626885
2419,626890
2420,626906
2421,626912
2422,626923
2423,626928
2424,626938
2425,626955
2426,626996
2427,627001
2428,627013
2429,632291
2430,632298
2431,632303
2432,632309
2433,632311
2434,632326
2435,632326
2436,632342
2437,632348
2438,634003
2439,634005
2440,634010
2441,634017
2442,634022
2443,634027
2444,634028
2445,634030
2446,634031
2447,634048
2448,634080
2449,634088
2450,634092
2451,634099
2452,634106
2453,634111
2454,634115
2455,634122
2456,634131
2457,634132
2458,634139
2459,634143
2460,634147
2461,634155
2462,634159
2463,634500
2464,634501
2465,634510
2466,634519
2467,634524
2468,634539
2469,634543
2470,634547
2471,634554
2472,634559
2473,634560
2474,634569
2475,634592
2476,634603
2477,634604
2478,634614
2479,634619
2480,634646
2481,634647
2482,634651
2483,634659
2484,634670
2485,634670
2486,634674
2487,634699
2488,634700
2489,634702
2490,634717
2491,634718
2492,634723
2493,634749
2494,634752
2495,635387
