Number,Latency (µs)
337,9217
338,9219
339,9239
340,9246
341,9256
342,9276
343,9278
344,9292
345,9296
346,9310
347,9311
348,9331
349,9343
350,9345
351,9377
352,9454
353,9454
354,9618
355,9803
356,10042
357,10195
358,10248
359,10250
360,10253
361,10256
362,10268
363,10351
364,10352
365,10354
366,10356
367,10357
368,10359
369,10359
370,10359
371,10360
372,10360
373,10362
374,10363
375,10364
376,10366
377,10366
378,10367
379,10367
380,10369
381,10372
382,10375
383,10377
384,10380
385,10388
386,10388
387,10388
388,10395
389,10395
390,10395
391,10395
392,10395
393,10397
394,10397
395,10397
396,10398
397,10398
398,10399
399,10399
400,10402
401,10402
402,10402
403,10402
404,10408
405,10409
406,10410
407,10410
408,10410
409,10411
410,10411
411,10412
412,10413
413,10413
414,10414
415,10415
416,10416
417,10417
418,10419
419,10421
420,10424
421,10424
422,10425
423,10425
424,10431
425,10431
426,10431
427,10432
428,10439
429,10442
430,10443
431,10444
432,10445
433,10446
434,10449
435,10451
436,10472
437,10475
438,10478
439,10482
440,10498
441,10498
442,10499
443,10525
444,10530
445,10541
446,10565
447,10578
448,10598
449,10612
450,10639
451,10661
452,10705
453,10727
454,10736
455,10745
456,10761
457,10809
458,10821
459,10823
460,10836
461,10837
462,10837
463,10839
464,10843
465,10843
466,10843
467,10846
468,10847
469,10847
470,10847
471,10847
472,10848
473,10852
474,10852
475,10852
476,10852
477,10854
478,10855
479,10855
480,10857
481,10864
482,10865
483,10865
484,10865
485,10876
486,10876
487,10877
488,10878
489,10878
490,10879
491,10880
492,10880
493,10880
494,10880
495,10880
496,10880
497,10881
498,10881
499,10881
500,10881
501,10882
502,10883
503,10883
504,10884
505,10884
506,10888
507,10888
508,10889
509,10890
510,10894
511,10895
512,10895
513,10896
514,10903
515,10911
516,10912
517,10932
518,10938
519,11104
520,11216
521,11282
522,11285
523,11316
524,11351
525,11353
526,11355
527,11357
528,11398
529,11399
530,11400
531,11402
532,11402
533,11415
534,11436
535,11458
536,11465
537,11479
538,11481
539,11481
540,11481
541,11486
542,11492
543,11506
544,11509
545,11509
546,11513
547,11516
548,11556
549,11560
550,11560
551,11572
552,11581
553,11586
554,11627
555,11639
556,11707
557,11739
558,11755
559,11755
560,11756
561,11761
562,11766
563,11767
564,11767
565,11773
566,11773
567,11774
568,11775
569,11776
570,11794
571,11797
572,11799
573,11807
574,11818
575,11818
576,11818
577,11819
578,11820
579,11820
580,11822
581,11823
582,11826
583,11826
584,11826
585,11826
586,11827
587,11827
588,11836
589,11837
590,11839
591,11845
592,11847
593,11849
594,11849
595,11853
596,11862
597,11868
598,11869
599,11870
600,11873
601,11876
602,11877
603,11883
604,11884
605,11894
606,11896
607,11903
608,11906
609,11917
610,11921
611,11921
612,11921
613,11922
614,11926
615,11926
616,11927
617,11928
618,11929
619,11938
620,11938
621,11938
622,11938
623,11941
624,11941
625,11949
626,11950
627,11950
628,11950
629,11953
630,11953
631,11953
632,11954
633,11954
634,11961
635,11965
636,11966
637,11981
638,11995
639,12032
640,12097
641,12383
642,12718
643,12766
644,12771
645,12777
646,12785
647,12796
648,12804
649,12818
650,12827
651,12838
652,12869
653,12882
654,12895
655,12902
656,12908
657,12924
658,12958
659,12969
660,13027
661,13078
662,13114
663,13145
664,13181
665,13181
666,13186
667,13187
668,13192
669,13198
670,13215
671,13218
672,13221
673,13226
674,13243
675,13246
676,13249
677,13252
678,13271
679,13276
680,13280
681,13283
682,13300
683,13303
684,13308
685,13312
686,13327
687,13330
688,13334
689,13335
690,13338
691,13356
692,13359
693,13362
694,13448
695,13530
696,13543
697,13559
698,13591
699,13602
700,13612
701,13628
702,13649
703,13660
704,13870
705,13882
706,13911
707,14032
708,14478
709,14518
710,14538
711,14550
712,14565
713,14580
714,14588
715,14590
716,14601
717,14602
718,14604
719,14607
720,14611
721,14613
722,14613
723,14614
724,14614
725,14614
726,14615
727,14618
728,14620
729,14629
730,14630
731,14630
732,14631
733,14631
734,14631
735,14631
736,14631
737,14633
738,14639
739,14643
740,14649
741,14654
742,14658
743,14680
744,14695
745,14730
746,14740
747,14741
748,14744
749,15001
750,15038
751,15050
752,15132
753,15142
754,15154
755,15169
756,15187
757,15252
758,15300
759,15641
760,15684
761,15691
762,15701
763,15722
764,15742
765,15756
766,15782
767,15809
768,15821
769,15841
770,15853
771,15858
772,15865
773,17338
774,18130
775,18141
776,18228
777,18259
778,18285
779,18305
780,18373
781,18407
782,18441
783,18598
784,18611
785,18617
786,18622
787,18627
788,18636
789,18642
790,18654
791,18656
792,18667
793,18676
794,18687
795,18716
796,18734
797,18909
798,19129
799,19131
800,19134
801,19137
802,19159
803,19182
804,19186
805,19190
806,19208
807,19209
808,19209
809,19210
810,19219
811,19219
812,19235
813,19245
814,19247
815,19259
816,19261
817,19263
818,19264
819,19274
820,19274
821,19275
822,19279
823,19293
824,19293
825,19293
826,19314
827,19344
828,19347
829,19347
830,19348
831,19350
832,19355
833,19365
834,19366
835,19366
836,19376
837,19377
838,19377
839,19399
840,19400
841,19400
842,19400
843,19406
844,19406
845,19407
846,19408
847,19410
848,19410
849,19410
850,19475
851,19475
852,19475
853,19476
854,19476
855,19493
856,19523
857,19558
858,19592
859,19629
860,19638
861,19657
862,19669
863,19671
864,19696
865,19696
866,19703
867,19712
868,19753
869,19779
870,19792
871,19807
872,19821
873,21828
874,22816
875,23575
876,23577
877,23583
878,23583
879,23584
880,23585
881,23585
882,23593
883,23593
884,23603
885,23612
886,23612
887,23612
888,23613
889,23627
890,23628
891,23631
892,23631
893,23634
894,23634
895,23634
896,23635
897,23639
898,23640
899,23640
900,23643
901,23645
902,23647
903,23649
904,23665
905,23668
906,23669
907,23671
908,23673
909,23688
910,23690
911,23697
912,23697
913,23719
914,23721
915,23725
916,23728
917,23742
918,23742
919,23745
920,23745
921,23751
922,23754
923,23767
924,23768
925,23770
926,23777
927,23777
928,23779
929,23780
930,23783
931,23783
932,23785
933,23799
934,23820
935,23832
936,23862
937,23879
938,23890
939,23905
940,23918
941,23934
942,23939
943,23951
944,23965
945,24730
946,24766
947,24803
948,24846
949,25114
950,25129
951,25150
952,25246
953,25595
954,25610
955,25626
956,25692
957,25733
958,33637
959,33979
960,34084
961,34089
962,34137
963,34167
964,34189
965,34259
966,34269
967,34443
968,34712
969,34818
970,34854
971,34919
972,70951
973,71369
974,71403
975,71430
976,71464
977,71475
978,71487
979,71524
980,71533
981,71543
982,71553
983,71564
984,71585
985,71590
986,76885
987,77866
988,77894
989,78001
990,78017
991,78041
992,78078
993,78095
994,78160
995,78241
996,78306
997,78392
998,78430
999,78520
