Number,Latency (µs)
686,159537
687,159543
688,159560
689,159567
690,159572
691,159581
692,159587
693,159601
694,159611
695,159638
696,159648
697,159653
698,159661
699,159666
700,159668
701,159673
702,159691
703,159697
704,159766
705,159772
706,159774
707,159788
708,159793
709,159800
710,159805
711,159810
712,159820
713,159827
714,159828
715,159843
716,159848
717,159870
718,159876
719,159880
720,159885
721,159887
722,159890
723,159898
724,159900
725,159904
726,159914
727,159918
728,159921
729,159926
730,159929
731,159935
732,159947
733,159951
734,159958
735,159966
736,159975
737,159977
738,159984
739,159991
740,159995
741,160007
742,160010
743,160016
744,160017
745,160038
746,160043
747,160047
748,160053
749,160055
750,160058
751,160064
752,160067
753,160071
754,160072
755,160075
756,160076
757,160083
758,160088
759,160089
760,160110
761,160114
762,160121
763,160125
764,160129
765,160136
766,160147
767,160151
768,160159
769,160162
770,160167
771,160177
772,160180
773,160189
774,160199
775,160788
776,160792
777,160797
778,160804
779,160812
780,160818
781,160823
782,160829
783,160838
784,160843
785,160848
786,160865
787,160870
788,160882
789,160883
790,161319
791,161324
792,161330
793,161335
794,161340
795,161344
796,161348
797,161353
798,161358
799,161368
800,161376
801,161498
802,161505
803,161510
804,161627
805,161627
806,161632
807,161633
808,161635
809,161639
810,161640
811,161645
812,161648
813,161652
814,161655
815,161658
816,161661
817,161663
818,161666
819,161668
820,161671
821,161675
822,161678
823,161680
824,161683
825,161685
826,161689
827,161692
828,161695
829,161699
830,161702
831,161708
832,161715
833,161734
834,161737
835,161742
836,161743
837,161744
838,161748
839,161757
840,161766
841,161770
842,161773
843,161778
844,161782
845,161787
846,161793
847,161797
848,161876
849,162408
850,163166
851,163176
852,163183
853,163212
854,163223
855,163236
856,163256
857,163338
858,163344
859,163353
860,163360
861,163367
862,167334
863,169964
864,169967
865,170460
866,170806
867,170813
868,170819
869,170827
870,170868
871,170881
872,171795
873,171800
874,171810
875,171816
876,171821
877,171827
878,171832
879,171838
880,171848
881,171859
882,171862
883,171868
884,171874
885,171880
886,171887
887,171892
888,171908
889,171913
890,171919
891,171925
892,171931
893,171938
894,171943
895,171952
896,171962
897,174139
898,175587
899,176610
900,176616
901,176631
902,177595
903,177601
904,177608
905,177608
906,177614
907,177617
908,177618
909,177620
910,177621
911,177623
912,177624
913,177629
914,177630
915,177630
916,177631
917,177644
918,177644
919,177648
920,177656
921,177751
922,177763
923,178033
924,179574
925,179585
926,179593
927,180220
928,180592
929,182649
930,182680
931,182687
932,182690
933,182695
934,182697
935,182699
936,182702
937,182704
938,182709
939,182711
940,182714
941,182717
942,182727
943,182732
944,182738
945,182753
946,182920
947,182989
948,182999
949,183002
950,183005
951,183010
952,183014
953,183017
954,183025
955,183026
956,183029
957,183030
958,183030
959,183032
960,183032
961,183033
962,183035
963,183038
964,183044
965,183058
966,183066
967,183070
968,183073
969,183076
970,183078
971,183425
972,183430
973,185008
974,185012
975,185013
976,185014
977,185016
978,185018
979,185018
980,185019
981,185019
982,185021
983,185021
984,185022
985,185022
986,185022
987,185022
988,185023
989,185024
990,185028
991,185512
992,185517
993,185518
994,185519
995,185524
996,185554
997,185558
998,185564
999,185565
1000,185567
1001,185568
1002,185573
1003,185575
1004,185577
1005,185581
1006,185588
1007,185589
1008,185590
1009,185596
1010,185597
1011,185597
1012,185602
1013,185603
1014,185604
1015,185606
1016,185609
1017,185609
1018,185610
1019,185610
1020,185610
1021,185610
1022,185610
1023,185614
1024,185616
1025,185616
1026,185619
1027,185623
1028,185625
1029,185626
1030,185627
1031,185632
1032,185633
1033,185671
1034,185675
1035,185676
1036,185679
1037,185685
1038,185686
1039,185687
1040,185689
1041,185690
1042,185695
1043,185696
1044,185699
1045,185701
1046,185704
1047,185710
1048,185712
1049,185714
1050,185715
1051,185716
1052,185721
1053,185721
1054,185721
1055,185741
1056,187231
1057,187243
1058,187493
1059,187512
1060,187526
1061,187547
1062,187578
1063,187614
1064,187623
1065,187633
1066,187658
1067,187677
1068,187735
1069,187754
1070,187760
1071,187789
1072,187848
1073,187854
1074,187858
1075,187876
1076,187925
1077,188103
1078,188182
1079,188367
1080,188508
1081,188764
1082,189579
1083,189583
1084,189588
1085,189593
1086,189594
1087,189597
1088,189601
1089,189606
1090,189611
1091,189741
1092,189777
1093,189786
1094,190252
1095,190257
1096,190268
1097,190271
1098,190274
1099,190282
1100,190287
1101,190292
1102,190294
1103,190299
1104,190314
1105,190321
1106,190321
1107,191850
1108,191865
1109,191877
1110,191884
1111,191898
1112,191903
1113,191916
1114,191926
1115,191933
1116,191940
1117,191949
1118,191958
1119,191962
1120,191966
1121,191978
1122,191982
1123,191986
1124,192001
1125,192006
1126,192010
1127,192017
1128,192022
1129,192029
1130,192035
1131,192046
1132,192075
1133,197004
1134,197008
1135,197017
1136,197023
1137,197028
1138,197039
1139,197044
1140,197057
1141,197073
1142,197791
1143,198388
1144,198396
1145,198397
1146,198411
1147,198415
1148,198418
1149,198424
1150,198432
1151,198438
1152,198439
1153,198448
1154,198453
1155,198453
1156,198468
1157,198477
1158,198490
1159,198494
1160,198505
1161,198509
1162,198513
1163,198526
1164,198537
1165,198541
1166,198555
1167,198555
1168,198558
1169,198559
1170,198564
1171,198566
1172,198568
1173,198575
1174,201003
1175,201013
1176,201024
1177,201046
1178,201048
1179,201059
1180,201076
1181,201083
1182,201523
1183,201533
1184,201541
1185,201553
1186,201568
1187,201587
1188,201593
1189,203032
1190,203034
1191,203042
1192,203046
1193,203056
1194,203060
1195,203070
1196,203074
1197,203136
1198,203139
1199,203143
1200,203145
1201,203689
1202,203693
1203,203707
1204,203721
1205,203726
1206,203733
1207,203738
1208,203764
1209,203768
1210,203773
1211,203804
1212,203815
1213,203825
1214,203828
1215,203837
1216,203839
1217,203868
1218,203879
1219,203883
1220,203887
1221,203893
1222,203913
1223,203917
1224,203921
1225,203930
1226,203933
1227,203934
1228,204382
1229,204397
1230,204398
1231,204407
1232,204412
1233,204417
1234,205753
1235,205760
1236,205768
1237,205773
1238,205789
1239,205794
1240,205803
1241,205808
1242,205816
1243,205821
1244,205832
1245,205836
1246,205841
1247,205850
1248,205859
1249,205863
1250,205868
1251,205876
1252,205881
1253,205885
1254,205889
1255,205896
1256,205904
1257,205921
1258,205937
1259,206160
1260,206161
1261,206167
1262,206170
1263,206171
1264,206172
1265,206176
1266,206180
1267,206184
1268,206189
1269,206201
1270,206211
1271,206215
1272,206227
1273,206232
1274,206257
1275,207657
1276,207661
1277,207668
1278,207672
1279,207684
1280,207688
1281,207692
1282,207703
1283,207712
1284,207719
1285,207725
1286,207729
1287,207738
1288,207742
1289,207752
1290,207757
1291,207770
1292,207773
1293,207775
1294,207781
1295,207786
1296,207787
1297,207792
1298,207793
1299,207795
1300,207806
1301,207817
1302,207825
1303,207832
1304,207836
1305,207845
1306,207849
1307,207857
1308,207866
1309,207871
1310,207883
1311,207894
1312,207904
1313,207910
1314,207917
1315,207932
1316,207941
1317,207946
1318,207984
1319,207990
1320,208002
1321,208006
1322,208011
1323,208022
1324,208029
1325,208038
1326,208043
1327,208056
1328,208062
1329,208071
1330,208076
1331,208082
1332,208088
1333,208095
1334,210149
1335,210403
1336,210407
1337,210419
1338,210424
1339,210429
1340,210444
1341,210448
1342,210466
1343,210473
1344,212361
1345,212367
1346,212373
1347,212389
1348,212632
1349,212989
1350,212998
1351,213003
1352,213013
1353,213020
1354,213032
1355,213037
1356,213043
1357,213064
1358,213071
1359,213076
1360,218750
1361,218843
1362,218858
1363,218869
1364,218901
1365,218903
1366,218907
1367,218914
1368,218917
1369,218924
1370,218928
1371,218950
1372,218961
1373,218966
1374,218972
1375,218976
1376,218978
1377,218984
1378,219381
1379,219385
1380,219410
1381,219882
1382,219887
1383,219897
1384,219908
1385,219919
1386,219924
1387,219928
1388,219936
1389,219941
1390,219944
1391,219951
1392,219956
1393,219965
1394,219979
1395,219983
1396,219987
1397,219994
1398,220004
1399,220008
1400,220016
1401,220021
1402,220029
1403,220031
1404,220043
1405,220048
1406,220057
1407,220062
1408,220069
1409,220079
1410,220085
1411,220094
1412,220096
1413,220099
1414,220100
1415,220107
1416,220113
1417,220115
1418,220120
1419,220129
1420,220134
1421,220138
1422,220150
1423,220156
1424,220168
1425,220173
1426,220182
1427,220187
1428,220192
1429,220200
1430,220204
1431,220213
1432,220218
1433,220229
1434,220236
1435,220250
1436,220255
1437,220268
1438,220272
1439,220278
1440,220287
1441,224579
1442,224675
1443,224680
1444,224693
1445,224778
1446,224788
1447,224794
1448,224802
1449,224811
1450,225097
1451,225104
1452,225112
1453,225120
1454,225121
1455,225137
1456,225152
1457,225315
1458,225318
1459,225322
1460,225322
1461,225337
1462,225341
1463,225355
1464,225373
1465,225376
1466,225382
1467,225384
1468,225385
1469,225387
1470,225389
1471,225394
1472,225394
1473,225395
1474,225398
1475,225399
1476,225402
1477,225406
1478,225407
1479,225410
1480,225411
1481,225413
1482,225414
1483,225414
1484,225416
1485,225420
1486,225421
1487,225422
1488,225424
1489,225429
1490,225430
1491,225438
1492,225443
1493,225446
1494,225451
1495,225455
1496,225456
1497,225471
1498,225475
1499,225482
1500,225493
1501,225497
1502,225501
1503,225519
1504,225525
1505,225530
1506,225531
1507,225536
1508,225543
1509,225550
1510,225563
1511,226404
1512,226411
1513,226415
1514,226422
1515,226430
1516,226475
1517,227371
1518,228694
1519,228696
1520,228709
1521,228714
1522,228717
1523,228739
1524,228749
1525,228757
1526,228779
1527,230839
1528,230849
1529,230867
1530,230874
1531,230888
1532,230898
1533,230903
1534,230910
1535,230916
1536,230922
1537,230929
1538,230936
1539,230941
1540,230945
1541,230947
1542,230947
1543,230960
1544,230965
1545,230967
1546,230973
1547,230976
1548,230986
1549,230987
1550,230997
1551,231022
1552,232075
1553,232080
1554,232084
1555,232205
1556,232212
1557,232222
1558,235169
1559,235177
1560,235187
1561,235814
1562,237228
1563,237232
1564,237243
1565,238284
1566,238288
1567,238290
1568,239308
1569,240464
1570,240477
1571,240481
1572,240493
1573,240507
1574,240526
1575,240529
1576,241759
1577,242012
1578,242028
1579,242045
1580,242064
1581,242082
1582,242108
1583,242141
1584,242151
1585,242165
1586,242197
1587,242253
1588,242262
1589,242274
1590,242274
1591,242277
1592,242281
1593,242301
1594,242324
1595,242376
1596,242475
1597,242632
1598,242738
1599,242856
1600,243131
1601,244032
1602,244037
1603,244041
1604,244046
1605,244051
1606,244056
1607,244061
1608,244066
1609,244070
1610,244712
1611,244718
1612,244723
1613,244734
1614,244738
1615,244746
1616,244751
1617,244758
1618,244763
1619,244771
1620,244780
1621,244795
1622,244801
1623,246960
1624,254606
1625,256849
1626,256859
1627,256877
1628,256902
1629,256907
1630,256912
1631,256924
1632,256929
1633,256935
1634,256947
1635,256953
1636,256966
1637,257759
1638,257781
1639,257789
1640,257800
1641,257800
1642,257808
1643,257810
1644,257813
1645,257816
1646,257828
1647,257830
1648,257845
1649,257899
1650,257911
1651,257911
1652,257918
1653,257958
1654,257959
1655,257963
1656,257969
1657,257973
1658,257973
1659,257975
1660,257982
1661,257985
1662,257985
1663,257991
1664,257994
1665,257996
1666,257996
1667,258004
1668,258005
1669,258007
1670,258009
1671,258011
1672,258015
1673,258017
1674,258019
1675,258019
1676,258021
1677,258027
1678,258033
1679,258034
1680,258034
1681,258038
1682,258043
1683,258043
1684,258044
1685,258044
1686,258047
1687,258053
1688,258056
1689,258056
1690,258057
1691,258059
1692,258060
1693,258065
1694,258067
1695,258071
1696,258073
1697,258081
1698,258085
1699,258085
1700,258087
1701,258092
1702,258095
1703,258096
1704,258101
1705,258102
1706,258104
1707,258107
1708,258110
1709,258114
1710,258127
1711,258131
1712,258141
1713,258148
1714,258152
1715,258156
1716,258162
1717,258162
1718,258183
1719,258187
1720,258195
1721,258199
1722,258212
1723,258221
1724,258222
1725,258231
1726,258235
1727,258262
1728,258351
1729,258356
1730,258360
1731,258370
1732,258374
1733,258376
1734,262935
1735,262943
1736,262949
1737,262957
1738,262963
1739,262974
1740,262979
1741,262991
1742,262996
1743,263058
1744,263065
1745,263073
1746,263079
1747,263085
1748,263096
1749,265772
1750,265776
1751,265786
1752,265804
1753,265812
1754,265817
1755,265828
1756,265833
1757,265860
1758,265865
1759,265871
1760,265901
1761,265902
1762,265904
1763,265908
1764,265916
1765,265922
1766,265954
1767,265961
1768,265965
1769,265971
1770,265974
1771,265995
1772,265999
1773,266006
1774,266012
1775,266019
1776,266033
1777,266035
1778,266039
1779,266049
1780,266061
1781,266070
1782,266075
1783,266079
1784,266086
1785,266094
1786,266104
1787,266107
1788,266119
1789,266123
1790,266126
1791,266141
1792,266153
1793,266163
1794,266167
1795,266176
1796,266180
1797,266186
1798,266195
1799,266205
1800,266218
1801,266221
1802,266225
1803,266227
1804,266232
1805,266238
1806,266244
1807,266249
1808,266271
1809,271300
1810,271509
1811,271841
1812,271849
1813,271865
1814,271885
1815,273853
1816,273857
1817,273862
1818,273869
1819,273878
1820,273888
1821,273892
1822,273901
1823,273904
1824,273916
1825,273920
1826,273924
1827,281460
1828,283189
1829,289128
1830,289130
1831,289148
1832,291389
1833,291401
1834,291406
1835,291408
1836,291416
1837,291416
1838,291419
1839,291420
1840,291420
1841,291424
1842,291429
1843,291433
1844,291438
1845,293720
1846,293731
1847,293740
1848,295043
1849,295049
1850,295051
1851,295052
1852,295054
1853,295056
1854,295058
1855,295059
1856,295060
1857,295063
1858,295066
1859,295083
1860,295111
1861,295120
1862,295132
1863,295137
1864,295145
1865,295152
1866,295164
1867,295176
1868,295180
1869,295207
1870,295211
1871,295215
1872,295222
1873,295226
1874,295230
1875,295239
1876,295252
1877,295259
1878,295325
1879,295331
1880,295341
1881,295350
1882,295354
1883,295361
1884,295365
1885,295369
1886,295378
1887,295386
1888,295403
1889,295407
1890,295414
1891,295434
1892,295444
1893,295448
1894,295456
1895,295460
1896,295471
1897,295481
1898,295482
1899,295485
1900,295486
1901,295488
1902,295490
1903,295499
1904,295503
1905,295511
1906,295523
1907,295533
1908,295537
1909,295545
1910,295555
1911,295561
1912,295571
1913,295576
1914,295580
1915,295592
1916,295596
1917,295603
1918,295611
1919,295628
1920,295635
1921,295639
1922,295648
1923,295651
1924,295654
1925,295662
1926,295666
1927,295670
1928,295674
1929,295679
1930,295686
1931,295691
1932,295699
1933,295715
1934,296811
1935,296815
1936,296820
1937,296825
1938,296829
1939,296833
1940,296837
1941,296842
1942,296846
1943,296851
1944,296878
1945,296884
1946,296888
1947,296893
1948,296897
1949,296901
1950,296902
1951,296907
1952,296912
1953,296937
1954,296943
1955,296947
1956,296955
1957,296960
1958,296966
1959,296972
1960,297002
1961,297008
1962,297012
1963,297017
1964,297020
1965,297025
1966,297032
1967,297203
1968,297213
1969,297227
1970,297245
1971,297255
1972,297287
1973,297296
1974,297329
1975,297331
1976,297349
1977,297357
1978,297384
1979,297768
1980,300583
1981,300584
1982,300584
1983,300584
1984,300584
1985,300584
1986,300584
1987,300584
1988,300585
1989,300585
1990,300585
1991,300585
1992,300585
1993,300585
1994,300585
1995,300586
1996,300586
1997,300586
1998,300587
1999,300588
2000,300589
2001,300589
2002,300589
2003,300589
2004,300590
2005,300590
2006,300590
2007,300590
2008,300590
2009,300590
2010,300590
2011,300591
2012,300591
2013,300591
2014,300591
2015,300591
2016,300592
2017,300592
2018,300592
2019,300592
2020,300592
2021,300594
2022,300596
2023,300596
2024,300600
2025,300602
2026,300604
2027,300607
2028,300608
2029,300609
2030,300611
2031,300612
2032,300614
2033,300615
2034,300619
2035,300626
2036,301685
2037,301686
2038,301687
2039,301687
2040,303159
2041,303165
2042,303174
2043,303182
2044,303187
2045,303197
2046,303202
2047,303213
2048,303219
2049,303230
2050,303235
2051,303250
2052,303257
2053,303492
2054,303494
2055,303500
2056,303503
2057,303508
2058,303511
2059,303515
2060,303518
2061,303528
2062,303532
2063,303534
2064,303536
2065,303539
2066,303541
2067,303544
2068,303546
2069,303548
2070,303552
2071,303568
2072,303576
2073,303580
2074,303585
2075,303587
2076,303593
2077,303595
2078,303609
2079,303612
2080,303616
2081,303630
2082,303653
2083,303664
2084,306973
2085,306978
2086,306989
2087,306995
2088,307002
2089,307022
2090,307032
2091,307040
2092,307050
2093,307700
2094,307704
2095,307705
2096,307708
2097,309113
2098,309122
2099,309128
2100,309142
2101,309146
2102,309162
2103,309170
2104,309177
2105,309185
2106,309191
2107,309195
2108,309205
2109,309209
2110,309216
2111,309225
2112,309229
2113,309234
2114,309249
2115,309255
2116,309260
2117,309268
2118,309272
2119,309282
2120,309287
2121,309299
2122,309330
2123,313104
2124,314035
2125,314046
2126,314058
2127,314083
2128,314379
2129,314387
2130,314392
2131,314403
2132,314413
2133,314420
2134,314428
2135,314433
2136,314441
2137,314446
2138,314456
2139,314461
2140,314466
2141,314475
2142,314483
2143,314487
2144,314495
2145,314501
2146,314505
2147,314516
2148,314520
2149,314529
2150,314546
2151,314566
2152,316339
2153,316344
2154,316350
2155,316355
2156,316362
2157,316371
2158,316375
2159,316386
2160,316389
2161,316391
2162,316396
2163,316399
2164,316401
2165,316402
2166,316407
2167,316408
2168,316412
2169,316416
2170,316426
2171,316434
2172,316439
2173,316444
2174,316452
2175,316461
2176,316465
2177,316474
2178,316475
2179,316485
2180,316495
2181,316497
2182,316503
2183,316510
2184,316515
2185,316527
2186,316532
2187,316540
2188,316550
2189,316564
2190,316570
2191,316581
2192,316590
2193,316600
2194,316608
2195,318740
2196,318747
2197,318759
2198,318774
2199,318780
2200,318792
2201,318799
2202,321189
2203,326042
2204,326047
2205,341896
2206,344526
2207,347238
2208,347242
2209,347248
2210,347253
2211,347260
2212,347265
2213,347275
2214,347276
2215,347283
2216,347283
2217,347289
2218,347293
2219,347297
2220,347298
2221,347304
2222,351399
2223,351406
2224,351414
2225,351422
2226,351432
2227,351436
2228,351439
2229,351451
2230,351456
2231,351460
2232,351473
2233,351487
2234,351497
2235,351503
2236,351510
2237,351514
2238,351527
2239,351532
2240,351543
2241,351557
2242,351562
2243,351566
2244,351572
2245,351577
2246,351583
2247,351590
2248,351596
2249,352303
2250,352310
2251,352319
2252,352324
2253,352330
2254,352336
2255,352342
2256,352355
2257,352362
2258,352372
2259,352377
2260,352384
2261,352386
2262,352393
2263,352399
2264,352406
2265,352420
2266,352427
2267,352433
2268,352440
2269,352446
2270,352452
2271,352459
2272,352468
2273,352477
2274,356142
2275,356146
2276,356150
2277,356161
2278,356166
2279,356174
2280,356183
2281,356192
2282,356201
2283,356574
2284,356585
2285,356588
2286,356596
2287,356608
2288,356618
2289,356622
2290,356639
2291,356641
2292,356648
2293,356655
2294,356658
2295,356659
2296,356668
2297,356669
2298,356681
2299,356681
2300,356686
2301,356717
2302,356722
2303,356731
2304,356738
2305,356806
2306,356819
2307,357424
2308,357951
2309,357955
2310,357957
2311,357958
2312,357959
2313,357959
2314,357961
2315,357961
2316,357962
2317,357962
2318,357962
2319,357964
2320,357965
2321,357966
2322,357969
2323,357970
2324,357970
2325,357973
2326,357977
2327,357983
2328,357988
2329,357995
2330,358029
2331,358088
2332,358096
2333,358543
2334,358549
2335,358552
2336,358556
2337,358560
2338,358565
2339,358591
2340,358599
2341,358601
2342,358607
2343,358609
2344,358620
2345,358630
2346,358632
2347,358637
2348,358639
2349,358650
2350,358665
2351,358668
2352,358674
2353,358675
2354,358678
2355,358709
2356,358714
2357,358717
2358,358719
2359,358721
2360,358723
2361,358758
2362,358778
2363,358783
2364,358784
2365,358794
2366,358802
2367,358818
2368,358819
2369,358824
2370,358830
2371,358836
2372,358839
2373,358841
2374,358842
2375,358843
2376,358885
2377,358918
2378,358918
2379,358929
2380,358934
2381,358936
2382,358940
2383,358944
2384,358953
2385,358978
2386,358989
2387,358994
2388,359001
2389,359004
2390,359005
2391,359005
2392,359025
2393,359193
2394,359206
2395,359209
2396,359216
2397,359221
2398,359234
2399,359242
2400,359247
2401,359255
2402,359260
2403,359272
2404,359278
2405,359287
2406,359294
2407,359304
2408,359326
2409,362169
2410,362176
2411,362181
2412,362189
2413,362195
2414,362203
2415,362210
2416,362218
2417,362222
2418,362285
2419,362291
2420,362298
2421,362304
2422,362312
2423,362320
2424,362334
2425,362341
2426,362455
2427,362457
2428,362461
2429,362463
2430,362463
2431,362464
2432,362466
2433,362466
2434,362469
2435,362470
2436,362476
2437,362482
2438,362484
2439,362487
2440,362495
2441,362499
2442,362501
2443,362502
2444,362503
2445,362503
2446,362507
2447,362512
2448,362519
2449,362527
2450,362532
2451,362533
2452,362538
2453,362542
2454,362547
2455,362548
2456,362557
2457,362561
2458,362584
2459,362588
2460,362590
2461,362590
2462,362595
2463,362599
2464,362600
2465,362601
2466,362605
2467,362605
2468,362606
2469,362608
2470,362609
2471,362611
2472,362612
2473,362614
2474,363835
2475,363899
2476,363908
2477,363914
2478,363923
2479,363930
2480,363940
2481,363940
2482,364002
2483,364012
2484,364015
2485,364995
2486,364998
2487,365008
2488,365023
2489,365032
2490,365040
2491,365046
2492,365051
2493,365078
2494,365082
2495,365114
