Number,Latency (µs)
341,113419
342,113570
343,115731
344,117768
345,117776
346,117780
347,117788
348,117797
349,117798
350,118109
351,118119
352,118123
353,118133
354,118136
355,118141
356,118147
357,118149
358,118155
359,118161
360,118593
361,119103
362,119108
363,119115
364,119120
365,119126
366,119132
367,119138
368,119144
369,119165
370,119173
371,119181
372,119188
373,119195
374,122251
375,122256
376,122270
377,122275
378,122282
379,122285
380,122294
381,122302
382,122312
383,122315
384,122318
385,125801
386,125816
387,125820
388,125830
389,125831
390,125841
391,125848
392,125850
393,125852
394,125874
395,125878
396,125886
397,126193
398,126430
399,126436
400,126439
401,126441
402,126447
403,126455
404,126460
405,126465
406,126472
407,126480
408,126495
409,127907
410,127911
411,127917
412,127935
413,127940
414,127945
415,127950
416,127955
417,127962
418,127966
419,127971
420,127977
421,127995
422,127999
423,128005
424,128010
425,128013
426,128015
427,128020
428,128025
429,128032
430,128037
431,128043
432,128049
433,128054
434,128058
435,128064
436,128070
437,128091
438,128099
439,128106
440,128111
441,128116
442,128122
443,128129
444,128148
445,128153
446,128158
447,128165
448,128171
449,128176
450,128178
451,128181
452,131220
453,131260
454,131265
455,131279
456,131330
457,131336
458,131341
459,131347
460,131357
461,131362
462,131374
463,131379
464,131384
465,131390
466,131397
467,131401
468,131406
469,131412
470,131418
471,131428
472,131563
473,131568
474,131574
475,131587
476,131592
477,131598
478,131605
479,131609
480,131623
481,131791
482,131893
483,131973
484,131988
485,131993
486,132002
487,132008
488,132027
489,132040
490,133692
491,133694
492,133699
493,133702
494,134291
495,134666
496,134678
497,134686
498,134693
499,134714
500,134720
501,134726
502,134734
503,137714
504,137719
505,137726
506,137731
507,137744
508,137747
509,138538
510,138542
511,138548
512,138566
513,138571
514,138576
515,138585
516,138591
517,138599
518,138603
519,138617
520,138621
521,138629
522,138646
523,138658
524,142895
525,142898
526,142909
527,142921
528,142933
529,142940
530,142949
531,142963
532,142965
533,142974
534,142978
535,142990
536,142999
537,143013
538,143025
539,143268
540,143272
541,143284
542,143285
543,143292
544,143304
545,143308
546,143568
547,144658
548,144662
549,144671
550,144683
551,144688
552,144699
553,144704
554,144713
555,144725
556,144730
557,144743
558,144748
559,144753
560,144759
561,144767
562,147453
563,147458
564,147463
565,147469
566,147474
567,147488
568,147503
569,147525
570,147893
571,147915
572,150034
573,150042
574,150049
575,150057
576,150065
577,150076
578,150092
579,150099
580,150106
581,150119
582,150125
583,150140
584,150148
585,150156
586,150181
587,152612
588,152638
589,152641
590,152643
591,152648
592,152660
593,152666
594,152684
595,153244
596,153254
597,153258
598,154326
599,154336
600,154359
601,154365
602,154371
603,154378
604,154387
605,154390
606,154397
607,154404
608,154416
609,154440
610,154448
611,154462
612,154466
613,154580
614,154584
615,154594
616,154599
617,154610
618,154623
619,154644
620,154653
621,154672
622,154686
623,154690
624,154696
625,154702
626,154814
627,155455
628,155461
629,155465
630,155482
631,155490
632,155494
633,155504
634,155510
635,155517
636,155521
637,155532
638,155535
639,155542
640,155551
641,155582
642,155591
643,155597
644,155604
645,155613
646,155617
647,155618
648,155622
649,155625
650,157952
651,157962
652,157969
653,157981
654,157990
655,157997
656,158001
657,158010
658,158019
659,158028
660,158032
661,158041
662,158045
663,158053
664,158057
665,158084
666,158091
667,158096
668,158103
669,158113
670,158121
671,158134
672,158138
673,158146
674,158151
675,158155
676,158166
677,158180
678,158185
679,158195
680,158208
681,158220
682,158225
683,158234
684,158238
685,158243
686,158252
687,158266
688,158279
689,158298
690,158305
691,158307
692,158312
693,158325
694,158330
695,158334
696,158341
697,158390
698,158509
699,158517
700,158522
701,158530
702,158532
703,158539
704,158543
705,158544
706,159467
707,170202
708,170210
709,170218
710,170229
711,170244
712,170249
713,170258
714,170265
715,170271
716,170283
717,170290
718,170306
719,170325
720,170331
721,170345
722,171978
723,171987
724,172035
725,172041
726,172046
727,172051
728,172061
729,172067
730,172078
731,172083
732,172089
733,172094
734,172100
735,172106
736,172112
737,172117
738,172123
739,172135
740,172271
741,172275
742,172287
743,172295
744,172299
745,172310
746,172315
747,172326
748,172344
749,176703
750,176710
751,176718
752,176723
753,176731
754,176742
755,176748
756,176760
757,176769
758,176774
759,176779
760,176782
761,176784
762,176787
763,176789
764,176799
765,176803
766,176818
767,176829
768,177539
769,177546
770,177586
771,178416
772,178422
773,178427
774,178438
775,178444
776,178449
777,178456
778,178462
779,178468
780,178488
781,178765
782,178773
783,178781
784,178788
785,178796
786,178797
787,178800
788,178808
789,178815
790,178820
791,178830
792,179039
793,179050
794,180481
795,184137
796,184144
797,184260
798,185444
799,185485
800,185489
801,185492
802,185495
803,185499
804,185505
805,185508
806,185511
807,185516
808,185520
809,185524
810,185542
811,185547
812,185552
813,185558
814,185564
815,185570
816,185577
817,185582
818,185592
819,185594
820,185599
821,185605
822,185610
823,185616
824,185621
825,185888
826,185912
827,185927
828,185936
829,185941
830,185945
831,185947
832,185947
833,185951
834,185952
835,185956
836,185957
837,185962
838,185962
839,185965
840,185969
841,185974
842,185987
843,185992
844,185998
845,185998
846,186126
847,186135
848,186140
849,186150
850,186156
851,186167
852,186176
853,186181
854,186186
855,186209
856,186215
857,186306
858,186312
859,186316
860,186332
861,186337
862,186345
863,186351
864,186354
865,188639
866,188692
867,191590
868,191983
869,191990
870,191995
871,192001
872,192005
873,192013
874,192018
875,192025
876,192031
877,192041
878,196331
879,196332
880,196336
881,196352
882,196359
883,196369
884,196380
885,196394
886,196397
887,198521
888,198569
889,198577
890,198577
891,198618
892,198637
893,198639
894,198650
895,198654
896,198849
897,198958
898,199043
899,199085
900,199145
901,199163
902,199191
903,199199
904,199262
905,199275
906,199319
907,199450
908,199554
909,199704
910,200521
911,200630
912,200745
913,200787
914,200853
915,200858
916,200864
917,200880
918,200913
919,201029
920,201172
921,201329
922,201478
923,203229
924,203239
925,203245
926,203258
927,203269
928,203282
929,203297
930,203304
931,203314
932,203319
933,203328
934,203339
935,203348
936,203358
937,203375
938,203512
939,203633
940,203638
941,203651
942,203661
943,203671
944,203673
945,207989
946,208475
947,208482
948,208877
949,208879
950,208885
951,208922
952,208925
953,208932
954,208935
955,208939
956,208939
957,208943
958,208944
959,208949
960,208951
961,210429
962,210437
963,210448
964,210458
965,210482
966,210496
967,213006
968,213013
969,213018
970,213024
971,213029
972,213044
973,213050
974,213066
975,215619
976,216888
977,217085
978,217099
979,218811
980,218816
981,218821
982,218831
983,219179
984,220779
985,223195
986,223199
987,223208
988,223215
989,223224
990,223236
991,223248
992,223253
993,223261
994,223268
995,223275
996,223283
997,223287
998,223298
999,223308
1000,223342
1001,223354
1002,223359
1003,223376
1004,223385
1005,223392
1006,223400
1007,223404
1008,223409
1009,223421
1010,223425
1011,223429
1012,223438
1013,223447
1014,223468
1015,223611
1016,223617
1017,223622
1018,223631
1019,223636
1020,223658
1021,223665
1022,225681
1023,225792
1024,225847
1025,225982
1026,226060
1027,226098
1028,226149
1029,226276
1030,226395
1031,234425
1032,234439
1033,234444
1034,234453
1035,234463
1036,234467
1037,234469
1038,234475
1039,234481
1040,243968
1041,243979
1042,243985
1043,243995
1044,244001
1045,244007
1046,244012
1047,244019
1048,244024
1049,244031
1050,246778
1051,246803
1052,246808
1053,246813
1054,246818
1055,246824
1056,246830
1057,246835
1058,246840
1059,246845
1060,246849
1061,246854
1062,246858
1063,246859
1064,246863
1065,246867
1066,246872
1067,246877
1068,246883
1069,246899
1070,246904
1071,246917
1072,246920
1073,246925
1074,246928
1075,246935
1076,246941
1077,246946
1078,246952
1079,246966
1080,247059
1081,247098
1082,247107
1083,247121
1084,247173
1085,247179
1086,247185
1087,247191
1088,247197
1089,247207
1090,247219
1091,247225
1092,247230
1093,247236
1094,247242
1095,247248
1096,247253
1097,247259
1098,247265
1099,247272
1100,247410
1101,247418
1102,247424
1103,247437
1104,247443
1105,247448
1106,247458
1107,247464
1108,247477
1109,247503
1110,251693
1111,251697
1112,251705
1113,251713
1114,251718
1115,251729
1116,251738
1117,251743
1118,251747
1119,251770
1120,251777
1121,251853
1122,251858
1123,251866
1124,251871
1125,251881
1126,251888
1127,251890
1128,251893
1129,251893
1130,251897
1131,251898
1132,251909
1133,251911
1134,251914
1135,251922
1136,251928
1137,251932
1138,251932
1139,251944
1140,253875
1141,253885
1142,253893
1143,253902
1144,253909
1145,253913
1146,253917
1147,253924
1148,253931
1149,253937
1150,253948
1151,254159
1152,255196
1153,257661
1154,258365
1155,258368
1156,258371
1157,258375
1158,258379
1159,258381
1160,258384
1161,258388
1162,258392
1163,258396
1164,258400
1165,258403
1166,258406
1167,258409
1168,258410
1169,258414
1170,258418
1171,258419
1172,258424
1173,258424
1174,258427
1175,258427
1176,258430
1177,258433
1178,258437
1179,258441
1180,258444
1181,258448
1182,258449
1183,258451
1184,258451
1185,263509
1186,263956
1187,266986
1188,266988
1189,266990
1190,268791
1191,268801
1192,268810
1193,268820
1194,268831
1195,268847
1196,268857
1197,268865
1198,268877
1199,268882
1200,268891
1201,268902
1202,268915
1203,268932
1204,268939
1205,269075
1206,269197
1207,269203
1208,269206
1209,269211
1210,269230
1211,270154
1212,274409
1213,274422
1214,274433
1215,274443
1216,274552
1217,274559
1218,274573
1219,274577
1220,274582
1221,274587
1222,275222
1223,275303
1224,275392
1225,275400
1226,275405
1227,275413
1228,275420
1229,275423
1230,275432
1231,275435
1232,275439
1233,275446
1234,275448
1235,275478
1236,275487
1237,275492
1238,275498
1239,275514
1240,275519
1241,275523
1242,275528
1243,275533
1244,275540
1245,275642
1246,275694
1247,275713
1248,275719
1249,275727
1250,275732
1251,275743
1252,275751
1253,275816
1254,275870
1255,276725
1256,276733
1257,278411
1258,278432
1259,278438
1260,278445
1261,279961
1262,279967
1263,283976
1264,283980
1265,283994
1266,284003
1267,284013
1268,284018
1269,284027
1270,284035
1271,284041
1272,284051
1273,284056
1274,284070
1275,284076
1276,284105
1277,284114
1278,286303
1279,286322
1280,286334
1281,286342
1282,286768
1283,286776
1284,286790
1285,286794
1286,286805
1287,286808
1288,286816
1289,286821
1290,286835
1291,286839
1292,286844
1293,286849
1294,286856
1295,286860
1296,286884
1297,286895
1298,286899
1299,286907
1300,286917
1301,286924
1302,286935
1303,286938
1304,286945
1305,286948
1306,286948
1307,288370
1308,288374
1309,288382
1310,288395
1311,288399
1312,288407
1313,288416
1314,288420
1315,288435
1316,288440
1317,288448
1318,288456
1319,288459
1320,288465
1321,288471
1322,289659
1323,290074
1324,293223
1325,296818
1326,296821
1327,296830
1328,296834
1329,296846
1330,296858
1331,296866
1332,296873
1333,296879
1334,296883
1335,296893
1336,296896
1337,296905
1338,296913
1339,296920
1340,296953
1341,296970
1342,296974
1343,296990
1344,296995
1345,297006
1346,297014
1347,297017
1348,297021
1349,297034
1350,297038
1351,297042
1352,297051
1353,297060
1354,297080
1355,297226
1356,297231
1357,297236
1358,297245
1359,297247
1360,298033
1361,298039
1362,298046
1363,298069
1364,298078
1365,298084
1366,298088
1367,298096
1368,298099
1369,298108
1370,298116
1371,302841
1372,302979
1373,302983
1374,302992
1375,302997
1376,303010
1377,303015
1378,303031
1379,303042
1380,303047
1381,303056
1382,303067
1383,303076
1384,303080
1385,303083
1386,303185
1387,303337
1388,303351
1389,303363
1390,303380
1391,305409
1392,305420
1393,305425
1394,305434
1395,305448
1396,305454
1397,305497
1398,305543
1399,305556
1400,305563
1401,305603
1402,305620
1403,305636
1404,305644
1405,305659
1406,306060
1407,306099
1408,306149
1409,306170
1410,306198
1411,306244
1412,306289
1413,306381
1414,306494
1415,306592
1416,306601
1417,306608
1418,306610
1419,306621
1420,306626
1421,306631
1422,306642
1423,306654
1424,306661
1425,306686
1426,306694
1427,306710
1428,306790
1429,306892
1430,306944
1431,307023
1432,307138
1433,307200
1434,307283
1435,307346
1436,307349
1437,307354
1438,307363
1439,307454
1440,307470
1441,307482
1442,307486
1443,307497
1444,307503
1445,307513
1446,307551
1447,307569
1448,307572
1449,307582
1450,307638
1451,309578
1452,309590
1453,309595
1454,309608
1455,309619
1456,309624
1457,309630
1458,309639
1459,309645
1460,309653
1461,309659
1462,309672
1463,309677
1464,309697
1465,309704
1466,314386
1467,314390
1468,315278
1469,315283
1470,315321
1471,315328
1472,315335
1473,315342
1474,315348
1475,315353
1476,315358
1477,315363
1478,315367
1479,315373
1480,315384
1481,315389
1482,315396
1483,316257
1484,316299
1485,316313
1486,316319
1487,316367
1488,316375
1489,316380
1490,316386
1491,316396
1492,316403
1493,316414
1494,316420
1495,316424
1496,316429
1497,316436
1498,316442
1499,316447
1500,316452
1501,316456
1502,316468
1503,316605
1504,316611
1505,316616
1506,316630
1507,316636
1508,316647
1509,316650
1510,316655
1511,316678
1512,316704
1513,320366
1514,320374
1515,320385
1516,320593
1517,320600
1518,321047
1519,321056
1520,321074
1521,321079
1522,321086
1523,321087
1524,321091
1525,321092
1526,321099
1527,321100
1528,321107
1529,321113
1530,321116
1531,321117
1532,321121
1533,321123
1534,321124
1535,321127
1536,321127
1537,321127
1538,321131
1539,321133
1540,321146
1541,321149
1542,321157
1543,321160
1544,321169
1545,321171
1546,321176
1547,321185
1548,321197
1549,321204
1550,321224
1551,323111
1552,323111
1553,323135
1554,323136
1555,323162
1556,323169
1557,323176
1558,325581
1559,325724
1560,325728
1561,325733
1562,325740
1563,341247
1564,341261
1565,341264
1566,341278
1567,341284
1568,341298
1569,341303
1570,341317
1571,341322
1572,341335
1573,341340
1574,341356
1575,341364
1576,341382
1577,341390
1578,347121
1579,349299
1580,349304
1581,349310
1582,349316
1583,349321
1584,349328
1585,349334
1586,349341
1587,349347
1588,349357
1589,356645
1590,356650
1591,356653
1592,356655
1593,363576
1594,370321
1595,370326
1596,370331
1597,370336
1598,370341
1599,370355
1600,370361
1601,370389
1602,373119
1603,373881
1604,373900
1605,373912
1606,373922
1607,373927
1608,373949
1609,373955
1610,373961
1611,373986
1612,377600
1613,377608
1614,377614
1615,377629
1616,377634
1617,378210
1618,378231
1619,378237
1620,378249
1621,378264
1622,378293
1623,381768
1624,383893
1625,383901
1626,383906
1627,383919
1628,383924
1629,383935
1630,383941
1631,383957
1632,383962
1633,383967
1634,383980
1635,383984
1636,383990
1637,383995
1638,384032
1639,384034
1640,384078
1641,384083
1642,384086
1643,384091
1644,384092
1645,384110
1646,384115
1647,384120
1648,384131
1649,384137
1650,384145
1651,384173
1652,384831
1653,385114
1654,387583
1655,391627
1656,393565
1657,393573
1658,393596
1659,393604
1660,393610
1661,393615
1662,393624
1663,393628
1664,393637
1665,393644
1666,393653
1667,393681
1668,393686
1669,393700
1670,393707
1671,393819
1672,393820
1673,393823
1674,393827
1675,393836
1676,393876
1677,393881
1678,393899
1679,393913
1680,393918
1681,393924
1682,393936
1683,394763
1684,395068
1685,395077
1686,395095
1687,395102
1688,395485
1689,395968
1690,396009
1691,396079
1692,396082
1693,396110
1694,396120
1695,396128
1696,396130
1697,396670
1698,396688
1699,396702
1700,397324
1701,397421
1702,397423
1703,397425
1704,397427
1705,397441
1706,397450
1707,397455
1708,397465
1709,397469
1710,397475
1711,397484
1712,397497
1713,397511
1714,397511
1715,397513
1716,397528
1717,397529
1718,397533
1719,397536
1720,397539
1721,397544
1722,397713
1723,397725
1724,397737
1725,397752
1726,397753
1727,397756
1728,397783
1729,397789
1730,397799
1731,397995
1732,400177
1733,400181
1734,400183
1735,400188
1736,400190
1737,400203
1738,400206
1739,400207
1740,400220
1741,400229
1742,401280
1743,401291
1744,401296
1745,401307
1746,401313
1747,401319
1748,401325
1749,401331
1750,401337
1751,401344
1752,401601
1753,401610
1754,401613
1755,401626
1756,401635
1757,401640
1758,401646
1759,401654
1760,401662
1761,401666
1762,401676
1763,401684
1764,401689
1765,401708
1766,401715
1767,402075
1768,402086
1769,402088
1770,402097
1771,402101
1772,402106
1773,402110
1774,402115
1775,402118
1776,402123
1777,402131
1778,402137
1779,402141
1780,402145
1781,402149
1782,402154
1783,402158
1784,402162
1785,402167
1786,402169
1787,402174
1788,402177
1789,402177
1790,402182
1791,402182
1792,402186
1793,402187
1794,402190
1795,402194
1796,402199
1797,402204
1798,402206
1799,402208
1800,402214
1801,402218
1802,402223
1803,402228
1804,402234
1805,402239
1806,402245
1807,402261
1808,402267
1809,402272
1810,402285
1811,402290
1812,402298
1813,402306
1814,402311
1815,402317
1816,402324
1817,402330
1818,403986
1819,404007
1820,404011
1821,404016
1822,404022
1823,404024
1824,408986
1825,409006
1826,409010
1827,409020
1828,409024
1829,409033
1830,409043
1831,409047
1832,409052
1833,409065
1834,409081
1835,409090
1836,409983
1837,413090
1838,413101
1839,413108
1840,413117
1841,413124
1842,413134
1843,413141
1844,413155
1845,413163
1846,413175
1847,413179
1848,413190
1849,413201
1850,413205
1851,413227
1852,422359
1853,422363
1854,422368
1855,426102
1856,426112
1857,426122
1858,426130
1859,426147
1860,426157
1861,426167
1862,426179
1863,426187
1864,426193
1865,426201
1866,426212
1867,426225
1868,426242
1869,426247
1870,426385
1871,426486
1872,426492
1873,426503
1874,426511
1875,426514
1876,428787
1877,433252
1878,433261
1879,433264
1880,433279
1881,433287
1882,433296
1883,433301
1884,433314
1885,433319
1886,433330
1887,433335
1888,433351
1889,433359
1890,433375
1891,433384
1892,438221
1893,438315
1894,438320
1895,438326
1896,438345
1897,438350
1898,438355
1899,438362
1900,438368
1901,438373
1902,438378
1903,438384
1904,438402
1905,438408
1906,438414
1907,438419
1908,438425
1909,438430
1910,438436
1911,438456
1912,438462
1913,438468
1914,438477
1915,438482
1916,438489
1917,446144
1918,446151
1919,446151
1920,448637
1921,448638
1922,448644
1923,448653
1924,451188
1925,451410
1926,452891
1927,452896
1928,452901
1929,452919
1930,452924
1931,452928
1932,452933
1933,452939
1934,452944
1935,452949
1936,452954
1937,452973
1938,452978
1939,452981
1940,452986
1941,452988
1942,452990
1943,452994
1944,452996
1945,452999
1946,453001
1947,453007
1948,453011
1949,453012
1950,453030
1951,453035
1952,453041
1953,453046
1954,453050
1955,453055
1956,453059
1957,453062
1958,463283
1959,463288
1960,463296
1961,463301
1962,463314
1963,463319
1964,463335
1965,463346
1966,463351
1967,463360
1968,463366
1969,463384
1970,469882
1971,469894
1972,469899
1973,469906
1974,469922
1975,469927
1976,469932
1977,469941
1978,469947
1979,469955
1980,469961
1981,469975
1982,469979
1983,469998
1984,470005
1985,481380
1986,481392
1987,481398
1988,481406
1989,481414
1990,481422
1991,481432
1992,481448
1993,481456
1994,481465
1995,481475
1996,481481
1997,481497
1998,481503
1999,481523
2000,489888
2001,489894
2002,489906
2003,489911
2004,489922
2005,489934
2006,489953
2007,489960
2008,494403
2009,494697
2010,494776
2011,494885
2012,494979
2013,495074
2014,495154
2015,495204
2016,495239
2017,495398
2018,501546
2019,501560
2020,501565
2021,501572
2022,501573
2023,501578
2024,501587
2025,503511
2026,503516
2027,503531
2028,503535
2029,503545
2030,503555
2031,503564
2032,503569
2033,503578
2034,503584
2035,503594
2036,503607
2037,503613
2038,503629
2039,503649
2040,503661
2041,505213
2042,505214
2043,505215
2044,505220
2045,505220
2046,505225
2047,505226
2048,505233
2049,505233
2050,505236
2051,505237
2052,505242
2053,505247
2054,505249
2055,505251
2056,505256
2057,505267
2058,505268
2059,505271
2060,505274
2061,505274
2062,505278
2063,505278
2064,505279
2065,505283
2066,505296
2067,505298
2068,505302
2069,505306
2070,505308
2071,505312
2072,505316
2073,505335
2074,505339
2075,505345
2076,505349
2077,505351
2078,505357
2079,505359
2080,505363
2081,505374
2082,505380
2083,505380
2084,505382
2085,505384
2086,505387
2087,505390
2088,505393
2089,505396
2090,505396
2091,505399
2092,505417
2093,505422
2094,505423
2095,505429
2096,505434
2097,505436
2098,505440
2099,505446
2100,505453
2101,505466
2102,516353
2103,516360
2104,516367
2105,516373
2106,516381
2107,516393
2108,516402
2109,516414
2110,516423
2111,516427
2112,516436
2113,516439
2114,516448
2115,516456
2116,516464
2117,516497
2118,516507
2119,516518
2120,516530
2121,516540
2122,516552
2123,516553
2124,516557
2125,516557
2126,516565
2127,516570
2128,516574
2129,516578
2130,516592
2131,516598
2132,516759
2133,516764
2134,516769
2135,516775
2136,516784
2137,516789
2138,516812
2139,516821
2140,518301
2141,518492
2142,519844
2143,519848
2144,519853
2145,529445
2146,532390
2147,532398
2148,532409
2149,532419
2150,532429
2151,532445
2152,532449
2153,532457
2154,542381
2155,542385
2156,542394
2157,542406
2158,542410
2159,542421
2160,542427
2161,542432
2162,542447
2163,542451
2164,542464
2165,542469
2166,542474
2167,542478
2168,542484
2169,552044
2170,552054
2171,552057
2172,552080
2173,552088
2174,552093
2175,552098
2176,552102
2177,552104
2178,552114
2179,552125
2180,552130
2181,552157
2182,552170
2183,552174
2184,552268
2185,552276
2186,552282
2187,552285
2188,552288
2189,552289
2190,552327
2191,552345
2192,552359
2193,552364
2194,552369
2195,552375
2196,555881
2197,555889
2198,555898
2199,555907
2200,555911
2201,555915
2202,555924
2203,555936
2204,555941
2205,555965
2206,555966
2207,565866
2208,580618
2209,580621
2210,592811
2211,592811
2212,592816
2213,592831
2214,592838
2215,592844
2216,592862
2217,592877
2218,592883
2219,594755
2220,595048
2221,595061
2222,595070
2223,595078
2224,595130
2225,595140
2226,595146
2227,595154
2228,595481
2229,595571
2230,595666
2231,595680
2232,595715
2233,595723
2234,595774
2235,595846
2236,595972
2237,596081
2238,596139
2239,596353
2240,596421
2241,596514
2242,596613
2243,596689
2244,596745
2245,596808
2246,596871
2247,597005
2248,597369
2249,639001
2250,639335
2251,639338
2252,639342
2253,639347
2254,639351
2255,639354
2256,639359
2257,639363
2258,639368
2259,639374
2260,639379
2261,639383
2262,639387
2263,639391
2264,639395
2265,639400
2266,639405
2267,639409
2268,639415
2269,639419
2270,639423
2271,639428
2272,639432
2273,639437
2274,639441
2275,639445
2276,639449
2277,639454
2278,639459
2279,639465
2280,639470
2281,639475
2282,639481
2283,639485
2284,639491
2285,639497
2286,639503
2287,639508
2288,639513
2289,639517
2290,639523
2291,639526
2292,639532
2293,639537
2294,639542
2295,639548
2296,639553
2297,639559
2298,639574
2299,639579
2300,639588
2301,639592
2302,639595
2303,639598
2304,639601
2305,639603
2306,639607
2307,639614
2308,659642
2309,659648
2310,659653
2311,659662
2312,690391
2313,705522
2314,705600
2315,705665
2316,705745
2317,705838
2318,705924
2319,705990
2320,706109
2321,706162
2322,714270
2323,714274
2324,714287
2325,714296
2326,714305
2327,714310
2328,714318
2329,714327
2330,714332
2331,714340
2332,714347
2333,714360
2334,714366
2335,714394
2336,714402
2337,719506
2338,719642
2339,719651
2340,719659
2341,719663
2342,719672
2343,719677
2344,719685
2345,719694
2346,719702
2347,719734
2348,719751
2349,719756
2350,719771
2351,719775
2352,719786
2353,719794
2354,719799
2355,719803
2356,719812
2357,719819
2358,719823
2359,719827
2360,719841
2361,719854
2362,720008
2363,720013
2364,720017
2365,720027
2366,720032
2367,720042
2368,720060
2369,720100
2370,724850
2371,724853
2372,724854
2373,727104
2374,727109
2375,746253
2376,761782
2377,761808
2378,761814
2379,761826
2380,761840
2381,761865
2382,762529
2383,762542
2384,762550
2385,762565
2386,762571
2387,762604
2388,767534
2389,767602
2390,767604
2391,767607
2392,767623
2393,767632
2394,767636
2395,767649
2396,767652
2397,767652
2398,767663
2399,767663
2400,767667
2401,767826
2402,768617
2403,771073
2404,774949
2405,775038
2406,775061
2407,775078
2408,775096
2409,775106
2410,775108
2411,775123
2412,775132
2413,775667
2414,775680
2415,775688
2416,776401
2417,776403
2418,776404
2419,776405
2420,776491
2421,776492
2422,776506
2423,776511
2424,776517
2425,776522
2426,776692
2427,776703
2428,776718
2429,776730
2430,776732
2431,776736
2432,776753
2433,776771
2434,776776
2435,776804
2436,778407
2437,778683
2438,849628
2439,851115
2440,863304
2441,863308
2442,863313
2443,863324
2444,863334
2445,863340
2446,863353
2447,863374
2448,863377
2449,865199
2450,865512
2451,865557
2452,865563
2453,865573
2454,865621
2455,865632
2456,865640
2457,865646
2458,865971
2459,866059
2460,866156
2461,866170
2462,866184
2463,866209
2464,866256
2465,866304
2466,866408
2467,866514
2468,866621
2469,866835
2470,866893
2471,866953
2472,867053
2473,867137
2474,867228
2475,867282
2476,867345
2477,867478
2478,867789
2479,874375
2480,874376
2481,875263
2482,875269
2483,875302
2484,875308
2485,875315
2486,875320
2487,875323
2488,875327
2489,875332
2490,875336
2491,875336
2492,875341
2493,875351
2494,875356
2495,875362
